,Primary Artist,Track Name,Popularity,Added At,Release Date,Artist ID,Track ID,Playlist Date - Release Date,Days Until Discovery
385,Leash,Ashed Out,0,2019-04-15T06:17:36Z,2019-03-22,62wSzFROZef5pPRupRf7dP,1AhWaowtY3XWZSdt1yZa4t,24 days 06:17:36.000000000,24.0
386,Soft Streak,Ride,10,2019-03-19T22:40:35Z,2019-02-15,7zcXUc2JyOmByvlz0dlWwL,39S4unWhtDRYrkJk3nSqts,32 days 22:40:35.000000000,32.0
387,Louis Cole,Doing the Things,29,2019-03-19T15:33:28Z,2019-03-19,6uIst176jhzooPMetg2rtH,4LmByk86sDfSnPU6sVOBKR,0 days 15:33:28.000000000,0.0
388,Solange,Dreams,59,2019-03-01T08:30:47Z,2019-03-01,2auiVi8sUZo17dLy1HwrTU,0deHsjyrgcKGMZzIuvawq3,0 days 08:30:47.000000000,0.0
389,Meernaa,Wildest Eyes,34,2019-02-28T18:31:13Z,2018-04-14,6x8L59xNfuXIM7UfzoSe7g,6bawq0XMdo58JeK9gmpU1J,320 days 18:31:13.000000000,320.0
390,Anderson .Paak,King James,1,2019-03-15T04:30:21Z,2019-03-15,3jK9MiCrA42lLAdMGUZpwa,5jjDY82aj1jzoCENmVRefc,0 days 04:30:21.000000000,0.0
391,Elsa Hewitt,Blood Orange,15,2019-03-01T19:37:18Z,2019-03-01,7xwbnGpTJA94MgILLAeThK,7beB08TudecoCVALtPvMMR,0 days 19:37:18.000000000,0.0
392,Black Moth Super Rainbow,Like a Sundae,36,2019-03-28T22:41:50Z,2012-10-22,4UHzJP2iKVf0RhKIv7ZE2l,3Z3pDk0enWeBASVyaUW5tD,2348 days 22:41:50.000000000,2348.0
393,Steve Hauschildt,M Path,25,2019-04-01T00:45:26Z,2018-08-03,2L00vHmYcwC9OlsEv6M5UO,1vx9klSPhcooZ0fWOH9E4g,241 days 00:45:26.000000000,241.0
394,Moses Sumney,Call-to-Arms,35,2019-03-19T02:11:59Z,2018-08-10,5W10uJRsbt9bROJDKoI1Wn,4HOhXSMo3ZFXhUHYUvqhsq,221 days 02:11:59.000000000,221.0
395,Dominic Miller,Mixed Blessing,23,2019-03-27T21:45:13Z,2019-03-01,32AFNkich94JXfGvIFqpkL,15bzb6mT8vvVxN5sXX2W4s,26 days 21:45:13.000000000,26.0
396,Christian Scott aTunde Adjuah,I Own The Night (feat. Saul Williams),29,2019-03-27T21:40:53Z,2019-03-22,2q37Nw8NND2z1T1KU5XVfn,70XlDyogzghYqdsRyufsQh,5 days 21:40:53.000000000,5.0
397,MAE.SUN,River Of Perception,9,2019-03-30T18:49:08Z,2017-11-03,7J8tWZMxGDumku9QgEy8XR,2kmZHk1eXV7Zwu3PWVbnoS,512 days 18:49:08.000000000,512.0
398,3He,April,0,2019-03-27T21:54:53Z,2018-06-20,4ivMxJ4fP9aS61jgkPR4uj,1eKFNs67IOiz30pelVaH6O,280 days 21:54:53.000000000,280.0
399,sakehands,PLASTIC,45,2019-03-13T20:52:52Z,2018-09-07,1GNuumO9mu72hz4nwjEa9D,6aESAPmAzYNfUAv8gp6F8j,187 days 20:52:52.000000000,187.0
400,JID,Westbrook (with A$AP Ferg),61,2019-03-13T05:56:43Z,2018-11-26,6U3ybJ9UHNKEdsH7ktGBZ7,0GTzZhS8P50p922OEuoNLF,107 days 05:56:43.000000000,107.0
401,Solange,Jerrod,52,2019-03-01T19:37:34Z,2019-03-01,2auiVi8sUZo17dLy1HwrTU,6ZDQdAeTYt13V67K7LJXDv,0 days 19:37:34.000000000,0.0
402,Jojo Abot,To Li,34,2019-03-15T03:56:02Z,2016-12-12,7yR9zhQxEi9sc3vJxS2YG5,2HQ7NaXmMi6igNISN8m94O,823 days 03:56:02.000000000,823.0
403,Tame Impala,Patience,72,2019-03-22T05:42:10Z,2019-03-22,5INjqkS1o8h1imAzPqGZBb,2drEUEg0TYQR6dDEHkpuPE,0 days 05:42:10.000000000,0.0
404,Andrew Bird,Sisyphus,63,2019-03-28T21:51:41Z,2019-03-22,4uSftVc3FPWe6RJuMZNEe9,403vzOZN0tETDpvFipkNIL,6 days 21:51:41.000000000,6.0
405,Joan As Police Woman,What A World,25,2019-03-18T06:36:02Z,2019-03-12,6PBv8t9YTLggA9ZMwpeoqj,56JrDQ5VUHAjEmCNDVG707,6 days 06:36:02.000000000,6.0
407,King Gizzard & The Lizard Wizard,Fishing For Fishies,4,2019-03-18T06:36:12Z,2019-03-11,6XYvaoDGE0VmRt83Jss9Sn,7mNpXFrz4jubhGctuM2aib,7 days 06:36:12.000000000,7.0
408,KOKOROKO,Adwa,0,2019-03-27T21:43:51Z,2019-03-08,3u9rbdcmA6CxjxOAkjaeFr,4qw30ZQKx13MMQBEAlfrbi,19 days 21:43:51.000000000,19.0
409,Omer Avital,Sinnai Memories,15,2019-03-08T17:22:47Z,2019-03-04,1ibLgDTHZc1KCkLPfOQr2g,5ImBbz1oez5RSWr5RWiPuc,4 days 17:22:47.000000000,4.0
411,Daniel Thorne,Fear of Floating,0,2019-02-28T18:22:55Z,2019-02-12,09FKyu3X3nWAQDfidfHPyu,5Z9KoTYD8ohOT9OHwCAJKF,16 days 18:22:55.000000000,16.0
412,Nicolas Godin,Alger la blanche,37,2019-03-28T21:55:01Z,2018-06-22,313G7P4CxkVyQGNFfxNOpC,2cu3X3pbKbHdmRzCDkKTsO,279 days 21:55:01.000000000,279.0
413,LUMP,Curse of the Contemporary,3,2019-03-28T21:54:42Z,2018-06-01,4gQsGkfdB4uVrNBqo4MhmI,4vpJm0O1WzYDNMOPjYU2t5,300 days 21:54:42.000000000,300.0
414,Loving,"A Long Slow Little Wave / Citizen, an Activity",55,2019-03-27T21:45:25Z,2016-06-11,4ftctxasGrW5Ud5Pbw6kWq,1aPucggplTw2KyCmFEhu9e,1019 days 21:45:25.000000000,1019.0
415,Duster,East Reed,19,2019-03-28T21:51:51Z,2019-03-22,5AyEXCtu3xnnsTGCo4RVZh,1dJGVrvSMumYN1ADhdcTzy,6 days 21:51:51.000000000,6.0
417,Oscar Jerome,Misty Head / Sunny Street,40,2019-03-19T02:30:59Z,2019-01-11,39cDMNnxwjrKJE1dyt47jh,0OT65OLaEEwcDEEbDepsuW,67 days 02:30:59.000000000,67.0
418,sakehands,GOOODBYE FOREVER,31,2019-03-18T20:14:27Z,2018-11-09,1GNuumO9mu72hz4nwjEa9D,757t86dILxUPEpgtaEppFM,129 days 20:14:27.000000000,129.0
419,Roll the Dice,Elevate,16,2019-03-19T22:43:39Z,2018-10-26,64Ub5tUgRolfKc6HgoSEzv,7GM1y7hIDZFZOZWx4iOxfq,144 days 22:43:39.000000000,144.0
420,Matmos,The Crying Pill,26,2019-03-18T06:36:20Z,2019-03-15,0xBkYJzwFzcIYev4fOkvk0,6YhqpsXDsgnurlDMDm3X06,3 days 06:36:20.000000000,3.0
421,Helado Negro,Running,55,2019-03-27T21:41:17Z,2019-03-08,69qhRLDvsWJOhWGXXQ0lQQ,090a3fK6DnEKCECdfctvYy,19 days 21:41:17.000000000,19.0
422,Orville Peck,Dead of Night,58,2019-03-26T05:51:49Z,2019-03-22,46auOkH1pk28rWrSoUNhLo,4WDazmiEd5PyY3taS11VfD,4 days 05:51:49.000000000,4.0
423,Angie McMahon,Keeping Time,20,2019-03-27T15:51:16Z,2019-03-07,574ERIqzZ5yZU9JhIf3Ysf,5oeSfhTvfYK3Wc4LKN76pE,20 days 15:51:16.000000000,20.0
424,Pottery,Hank Williams,5,2019-03-27T21:42:56Z,2019-03-08,4zXEe25IWFWVU48Q0BaK9q,6R6VI1jfPsYE5GKpMUgz0m,19 days 21:42:56.000000000,19.0
425,Elsa Hewitt,Tiny Dancer,23,2019-03-27T21:44:53Z,2019-03-01,7xwbnGpTJA94MgILLAeThK,7HUh4McJJ72wq4Wm2Ndwjr,26 days 21:44:53.000000000,26.0
426,Solange,Time (is),53,2019-03-01T08:31:23Z,2019-03-01,2auiVi8sUZo17dLy1HwrTU,6l82XaHZyodfRvNo85Pdqr,0 days 08:31:23.000000000,0.0
427,Diaspoura,Glisten,20,2019-03-19T02:21:08Z,2019-01-31,7cuy6yLrlP03VRTH6Il2l4,1LVqE7CuRCBEiFKAcve5yb,47 days 02:21:08.000000000,47.0
428,Dane,Stoned and Low,0,2019-03-30T06:34:29Z,2019-02-12,61DMsD2hJJ9u6zwljzSNKZ,0qIpytMc4xCrZzfJoJPIF8,46 days 06:34:29.000000000,46.0
429,Holly Herndon,Eternal,1,2019-03-18T06:35:57Z,2019-03-11,2c9yn5DJQd5es7YMY92ikZ,1bdeu2z0xzWYp6YhHF5YGa,7 days 06:35:57.000000000,7.0
430,Black Moth Super Rainbow,Gangs in the Garden,33,2019-03-28T22:44:36Z,2012-10-22,4UHzJP2iKVf0RhKIv7ZE2l,3uLZV3Wz4B64VVvddUplFp,2348 days 22:44:36.000000000,2348.0
431,Aiming for Enrike,Hard Dance Brainia,20,2019-03-18T06:35:48Z,2019-03-15,78pR36HrjrFVIml89h1y4v,70PFU9A8vvx5Cu3teTn26E,3 days 06:35:48.000000000,3.0
432,Thumpasaurus,Mental Karate,22,2019-03-15T03:56:55Z,2018-07-24,13peDbMKVZpn5nanRC96WJ,7G8iVDcFO6teklmp1lSXeO,234 days 03:56:55.000000000,234.0
433,William Basinski,4(E+D)4(ER=EPR),30,2019-03-18T06:36:40Z,2019-03-08,6u5axd0rpDsWSmzhFfb2VB,4RFzdqNjQTwhOjNOZFzFKG,10 days 06:36:40.000000000,10.0
434,The Cradle,Rememerer's Heaven,0,2019-02-01T21:57:38Z,2018-07-27,3DivZQQ3ASIKTcEgG397ry,7hbuhcAORuexsQqIcejxI6,189 days 21:57:38.000000000,189.0
435,Big Thief,UFOF,12,2019-02-27T00:14:39Z,2019-02-26,5QdyldG4Fl4TPiOIeMNpBZ,0DZfBeJhOPyjhqoaTkE3kZ,1 days 00:14:39.000000000,1.0
436,Banda Magda,Coração,18,2019-02-22T08:44:55Z,2017-09-15,1BJ3AMFj1KXQnRIpfuRzxI,5iposkrVEoP1MBSxPW2CBh,525 days 08:44:55.000000000,525.0
437,Allison Miller’s Boom Tic Boom,Welcome Hotel,7,2019-02-02T05:09:44Z,2019-02-01,3zyUveBJ5UBhjU4h96plQ4,4i2EPU0MXGPKz1sQ6GV9t8,1 days 05:09:44.000000000,1.0
438,The Jefferson Park Boys,Gramercy Place,0,2019-02-02T08:22:13Z,2018-01-17,4KWX1Qo6fGTfgA3tgXsjli,0cYEIWxy0kVnVo7AGsOTnw,381 days 08:22:13.000000000,381.0
439,Yussef Dayes,Love Is the Message - Live at Abbey Road Studios,43,2019-02-05T22:19:57Z,2018-11-02,2rspptKP0lPBdlJJAJHqht,5VG1IctwWcAeMaUi6wyQcO,95 days 22:19:57.000000000,95.0
441,John Scofield,Jolene,26,2019-02-02T05:59:06Z,2016-09-23,14RXohtx6NiBGFTW8IdmAK,2i4M6dX80mV2AIeCbMUR6R,862 days 05:59:06.000000000,862.0
443,Laolu,He a Savage - Mixed,0,2019-02-04T03:28:46Z,2018-04-13,53PSeUFq8tMZc0zdd1oUTG,2JAlZ6dmhU5YgybUhKkKuY,297 days 03:28:46.000000000,297.0
444,PTU,Mstera,24,2019-02-04T04:39:36Z,2018-12-28,70UHL8BEGqoUNmXfXi0nGr,0H6gPSI2acRq2UBeEjPy9Q,38 days 04:39:36.000000000,38.0
445,Skinshape,The Man Behind the Mirror,40,2019-02-05T00:54:37Z,2015-12-01,1itM5tXaK5THggpXA7ovAe,2BSLJSeuFk6r576tphlV1R,1162 days 00:54:37.000000000,1162.0
448,The Magic Lantern,Tangled Chimes,8,2019-02-20T19:32:59Z,2018-11-02,2jIhiAEbmLrPj69WLM2R3V,0mJnaq1M0aUrNu3QReGwzj,110 days 19:32:59.000000000,110.0
449,Colin Stetson,The Rain Like Curses,12,2019-02-07T06:23:19Z,2019-01-21,4G6HhUUQ1LgyYnA2WJppf8,3hS9zRzDm6uyMQ5xpfYCen,17 days 06:23:19.000000000,17.0
450,Matmos,Silicone Gel Implant,13,2019-02-08T21:44:32Z,2019-01-17,0xBkYJzwFzcIYev4fOkvk0,0lOJB8wS01aX05f3qORXOU,22 days 21:44:32.000000000,22.0
451,Kink,A Taste of Metal,16,2019-02-07T23:55:58Z,2017-11-03,6yCdWsTDt4Dmb5GMZd5QLb,4FWQOAmrA8LlCnLM94m5XS,461 days 23:55:58.000000000,461.0
452,Anna Meredith,Scrimshaw,19,2019-02-01T07:09:06Z,2016-03-04,5zDUidkda0GoYHu2vMr3G2,6nDFgUcidBnoj1sFe3ZgEg,1064 days 07:09:06.000000000,1064.0
453,Arp,Fluorescences,15,2019-02-11T23:22:46Z,2018-06-22,3nmCWNVgTseDuX2OyUeTsX,5GeVgRgZJSx7BK4r7kB1xv,234 days 23:22:46.000000000,234.0
454,Will Van Horn,Lost My Mind,40,2019-02-12T03:21:02Z,2018-10-15,6buVNLCQJ8bJEFkJ3qgeiW,1TSJvLS7GXyhxhPVk3IQBh,120 days 03:21:02.000000000,120.0
455,Julian Lage,Crying,0,2019-02-08T21:42:32Z,2019-02-08,2TSuAchdgVzsAa9wDK1IeT,2pwJVBTyTClOOpvOu2AGi6,0 days 21:42:32.000000000,0.0
456,Aparde,North,18,2019-02-04T23:52:03Z,2017-10-13,2EX6hgMIUZhPty734qcBaS,2nhyJk78NtpA75DmUaaoK3,479 days 23:52:03.000000000,479.0
457,Chapelier Fou,Pluisme,16,2019-02-12T01:09:41Z,2014-09-22,60GLWP7xFH3OoN5XGpLBsd,51KiMav6ui26ovGpXpwI0j,1604 days 01:09:41.000000000,1604.0
458,Yosi Horikawa,Summer in 1987,19,2019-02-08T23:50:55Z,2013-06-24,1JSPpoXFLcEG2WhYlvmHPJ,67QP3vl4sw0nbXATOCc2p4,2055 days 23:50:55.000000000,2055.0
460,Jon Bap,Up,39,2019-02-05T09:23:46Z,2018-10-03,7LOW1cB3NuRxZsxIo7g05p,5k4I3V4pbncmJaYANuggrU,125 days 09:23:46.000000000,125.0
461,Clever Austin,Blue Tongue,16,2019-02-19T19:07:04Z,2019-01-25,5RarAe4eB92b2PabL2kIR4,5fR4pEUFI6fjaWjQdTBxXl,25 days 19:07:04.000000000,25.0
462,dodie,Monster,63,2019-02-08T06:00:47Z,2019-01-18,21TinSsF5ytwsfdyz5VSVS,2MKIadkPrRqaivpyn6cnI0,21 days 06:00:47.000000000,21.0
463,HOMESHAKE,Another Thing,29,2019-02-08T21:43:37Z,2019-02-04,4DMSJzGjw2SMkKAT5EEE5u,6yebU9PdFklztp7wD9hVRC,4 days 21:43:37.000000000,4.0
464,Dee Day Dub,Solitude Is a Crowded Place,0,2019-02-19T23:04:35Z,2014-02-20,6qhZWRTyX7n09n3dHmdKBN,61yM1lLDOgQZQy62O5TiNV,1825 days 23:04:35.000000000,1825.0
465,Foxtails Brigade,Last Still Standing,6,2019-02-19T23:04:35Z,2016-04-08,6VNIsExpc6Sklt3ZWNXVtJ,1ScMkE167LWiEPPduzj7bL,1047 days 23:04:35.000000000,1047.0
466,Les doigts de l'homme,Le poinçonneur des lilas,21,2019-02-14T06:30:17Z,2016-02-26,7DOLup8LOVWI6g9PoeUOO5,1MqVmOGND29NqQtPT6BL4H,1084 days 06:30:17.000000000,1084.0
467,The Flat Five,This Is Your Night,36,2019-02-12T04:20:58Z,2016-10-14,32ese02QryCb75wljJ2LLD,1LtsmrVZzW9ea8DMreSnM7,851 days 04:20:58.000000000,851.0
468,MonoNeon,She Was Round and Brown,18,2019-02-12T04:09:40Z,2019-01-18,3IuEuLez19teZSN32Pf70j,4aCFaLa4jzoKpbrHn2hMV9,25 days 04:09:40.000000000,25.0
469,Giorgio Poi,Acqua Minerale,45,2019-02-07T05:31:59Z,2017-02-10,422Vo1v0NaW7ZVU8EwvhKW,4HDQijE0ZTtAM2kud3RUqM,727 days 05:31:59.000000000,727.0
470,Chris Dave and The Drumhedz,Job Well Done,22,2019-02-19T03:42:13Z,2018-01-26,3UdXt9iWJmKa9Rq481qd4O,3ZulZO5Xgxdlm6MWOcIz25,389 days 03:42:13.000000000,389.0
471,Sabrina Claudio,Natural,48,2019-02-06T04:12:32Z,2017-10-05,30DhU7BDmF4PH0JVhu8ZRg,67E5j5ZUGbN15Y7VvYNZtt,489 days 04:12:32.000000000,489.0
474,Maggie Rogers,Say It,67,2019-02-07T03:54:17Z,2019-01-18,4NZvixzsSefsNiIqXn0NDe,6PyZGb1rB7oLKCICWTmGYa,20 days 03:54:17.000000000,20.0
477,Obongjayar,Adjacent Heart,31,2019-02-12T03:52:05Z,2018-06-13,6l7R1jntPahGxwJt7Tky8h,2hY4qLiDyuGdAqt7Bollty,244 days 03:52:05.000000000,244.0
478,Kimyan Law,Eclairage,29,2019-02-04T05:00:04Z,2014-11-10,4qstV1aoIFSc0eP8imUZQA,6ECka4UKqtJvFpJUYcbWZY,1547 days 05:00:04.000000000,1547.0
480,Ben Frost,Trauma Theory,10,2019-02-04T06:17:28Z,2017-09-29,6qEM4txXHvfMbOUOK9L7pl,0jFo7ojd5uO85K358tdfOy,493 days 06:17:28.000000000,493.0
484,Daniel Brandt,Blackpool Sands Forever,0,2019-02-09T06:18:14Z,2018-06-29,4OJgcDY2LiSjD0rKNygzH7,6EFUARICgX8i6xQrBT3x2I,225 days 06:18:14.000000000,225.0
485,Talaboman,Safe Changes,42,2019-02-09T07:12:10Z,2017-03-03,0w1RQjkLFHpokbFNikYbPN,1GyyDYEbB0QxwDJuCTArGL,708 days 07:12:10.000000000,708.0
486,Khotin,Dwellberry,0,2019-02-19T19:25:19Z,2019-02-07,0q2WkTHTEczNf8wNq6MBRk,5M6OobyosLjMyT1OP6hbDp,12 days 19:25:19.000000000,12.0
487,Palehound,Killer,24,2019-02-22T06:44:01Z,2019-02-19,4AgusFXPk24LCGMMplX34M,7lBomhbokyc2RTqVRxHsd1,3 days 06:44:01.000000000,3.0
488,James Holden,The Animal Spirits,21,2019-02-19T19:58:18Z,2017-11-03,15e0X6NuMsVuHi7AZhcfyI,3b1RjfPP5U79gZtkI9lXfc,473 days 19:58:18.000000000,473.0
489,I Am Robot And Proud,Imaginary Gadgets,11,2019-02-19T23:04:35Z,2018-11-09,78Td89Pkz5ApoiIolOTyYA,5DlfXuzlazeDn4PDBFSPz4,102 days 23:04:35.000000000,102.0
492,Freddie Gibbs,Flat Tummy Tea,37,2019-02-20T19:38:10Z,2019-02-20,0Y4inQK6OespitzD6ijMwb,6eF5uKCQV2d0bhblAxLujV,0 days 19:38:10.000000000,0.0
493,Knxwledge,demskreets.fekts,27,2019-02-21T20:01:15Z,2015-05-05,17Zu03OgBVxgLxWmRUyNOJ,1i5amIQcEfY07t2JN80cuY,1388 days 20:01:15.000000000,1388.0
494,Oscar Jerome,Give Back What You Stole from Me,48,2019-02-16T03:34:51Z,2016-11-02,39cDMNnxwjrKJE1dyt47jh,0SVCK2xBKoAJSnhaQi4wt0,836 days 03:34:51.000000000,836.0
495,Braxton Cook,I Can't,24,2019-02-19T03:47:06Z,2017-04-13,60k4atxgEIMFz4DWHp0le1,3nUeL3G9Fyjc6BX4j89Tjm,677 days 03:47:06.000000000,677.0
496,Nik Bärtsch,Modul 29_14,0,2019-02-19T23:05:02Z,2016-03-18,2tVApsyMhUNv0jc7r18YUd,7sJjCMmpVOpRka9ozwGfUW,1068 days 23:05:02.000000000,1068.0
497,Kelly Moran,Autowave,36,2019-02-19T21:36:46Z,2018-11-02,1SFqXNEGetmMW6VPZseNqy,2o66yBPuBDNKm2tB0q5MNI,109 days 21:36:46.000000000,109.0
500,Morten Haxholm Quartet,Falter,12,2019-02-21T20:10:42Z,2013-02-12,5xx1KBIFWVfKuDcwdVQTaZ,6Nqvq8QS5ohBn1RsYaUovo,2200 days 20:10:42.000000000,2200.0
502,Bruce Hornsby,Voyager One (feat. yMusic),11,2019-02-27T00:18:20Z,2019-02-22,2iM28IgKg89v1o7BTQAVPo,3wAwMhFxWpD1qXG4JQacLu,5 days 00:18:20.000000000,5.0
503,Abstract Orchestra,Accordion,40,2019-02-27T01:55:56Z,2018-11-02,4u3JZVJYDq2F3KgnUFw9dp,0dzJFfZkXNDqXDw9ugp5Hw,117 days 01:55:56.000000000,117.0
504,James Blake,Barefoot In The Park,11,2019-01-29T21:34:38Z,2019-01-18,53KwLdlmrlCelAZMaLVZqU,1F7ZElvJAvWKQ7UaPXg9cF,11 days 21:34:38.000000000,11.0
505,Nils Frahm,Spells,42,2019-01-29T22:19:41Z,2019-01-25,5gqhueRUZEa7VDnQt4HODp,0dIg2sKreVGnWJPSPotagc,4 days 22:19:41.000000000,4.0
506,CD_RM,The Character Arc,2,2019-01-29T21:40:13Z,2018-12-24,2czsEUoohJYVu2bsamXFK7,6ypgJVE1Ox0mvCX9TzKpAA,36 days 21:40:13.000000000,36.0
507,KNOWER,One Hope (ft. David Binney),38,2019-01-01T19:16:30Z,2018-12-14,7fVp0A6oCMfiQJihMnY0SZ,09gRqhj5Jj4HQG8BKc4CkG,18 days 19:16:30.000000000,18.0
508,Chong the Nomad,Ghosts in the Shower,39,2019-01-09T21:44:17Z,2018-08-16,586OHhbBhXRpOY8LezbUcK,3aw7xmyJt513pNVSUx7cpQ,146 days 21:44:17.000000000,146.0
509,Francis Bebey,New Track,32,2019-01-28T07:35:16Z,2012-03-01,0mdmrbu5UZ32uRcRp2z6mr,5Cp6a1h2VnuOtsh1Nqxfv6,2524 days 07:35:16.000000000,2524.0
510,Julia Kent,Imbalance,0,2019-01-29T22:18:43Z,2019-01-25,2YJXo1ERQAO7r4hQtu2vFc,4ejHMk7FONaVEnnbH3sHT9,4 days 22:18:43.000000000,4.0
511,Sam Gendel,Less But Better,9,2019-01-29T22:14:18Z,2017-11-17,3luuQQRuSBuDNnrkYvatnk,1K0ZSMg5stWdY2wQHPyL9E,438 days 22:14:18.000000000,438.0
515,Duster,What You're Doing to Me,0,2019-01-18T21:12:32Z,2019-01-15,5AyEXCtu3xnnsTGCo4RVZh,2SvpV7rYad0Pc7Vg0OVSR6,3 days 21:12:32.000000000,3.0
516,Scott Wendholt,Green Chimneys,1,2019-01-29T22:26:09Z,2014-01-01,1kA2mC9dJZrBh23SpyIG6Q,4dDVZlqaN7lZS0RHyzoaDB,1854 days 22:26:09.000000000,1854.0
517,Julian Lage,Tomorrow Is The Question,0,2019-01-18T21:11:23Z,2019-01-18,2TSuAchdgVzsAa9wDK1IeT,2pqvTGGvpwiLUPnJJMgzf0,0 days 21:11:23.000000000,0.0
519,Sorry,Showgirl,36,2019-01-28T07:36:45Z,2018-05-16,5eUda4BaWhUQWWJiP1ml5v,6vYaqjZVG1yqgPvURLdeXy,257 days 07:36:45.000000000,257.0
520,Hypnotic Brass Ensemble,Flipside,0,2019-01-28T07:37:05Z,2013-11-17,4wvPcMJk7L9Rbw9Qh4kBeH,577H41VmKQaCD91UHgVuZ5,1898 days 07:37:05.000000000,1898.0
521,Mou Brasil,Dorival,31,2019-01-29T22:31:58Z,2013-03-01,57Y6o4sDBaOkiz5rJfLjss,1TPuCR1ISUMz9Hz9eAqxji,2160 days 22:31:58.000000000,2160.0
522,Resavoir,Escalator - Demo Version,0,2019-01-29T22:17:59Z,2019-01-11,4Sl3fpSDeo9cMb3ouKm0rV,5L3kWZ8SggPeQBwnztpRjl,18 days 22:17:59.000000000,18.0
523,Noname,Song 31,14,2019-01-01T14:19:19Z,2019-01-01,1EpyA68dKpjf7jXmQL88Hy,5jEHZAJlxIf6bK9LkKnRH0,0 days 14:19:19.000000000,0.0
524,James Blake,Where's The Catch?,5,2019-01-18T21:11:33Z,2019-01-18,53KwLdlmrlCelAZMaLVZqU,5FYvk4lH8kLfRKHW8Ac0mL,0 days 21:11:33.000000000,0.0
525,Ichon,Ambre,8,2019-01-22T03:30:33Z,2017-12-08,5MJkroCz5vy8h3LeDsN1vu,5F7elZFBB9H9WCrJsPPsa4,410 days 03:30:33.000000000,410.0
527,Weyes Blood,Andromeda,41,2019-01-22T03:56:01Z,2019-01-17,3Uqu1mEdkUJxPe7s31n1M9,0L6lVIgGqVHnmR3BIy8GHa,5 days 03:56:01.000000000,5.0
528,Lisa Hannigan,Swan - Live In Dublin,16,2019-01-29T21:37:54Z,2019-01-21,0z7Yuv7DuDQ5SaVn4VSlLt,16kU9AzAuMISejZp0ig4lX,8 days 21:37:54.000000000,8.0
529,Raymond Scott,Ripples on an Evaporated Lake,9,2019-01-13T14:15:39Z,2014-02-18,31DffUzogcRBJT3Andaqtt,1TXaAlZoEYQRFvvvFNUm2E,1790 days 14:15:39.000000000,1790.0
530,Marquis Hill,Ego vs. Spirit,24,2019-01-29T21:45:51Z,2018-11-09,5QI54xb4Ovm8DwDkmmHbez,5IUb1WJooSTkjQqo2m1A7f,81 days 21:45:51.000000000,81.0
531,Harvey Sutherland,Amethyst - Edit,8,2019-01-29T22:08:26Z,2018-11-09,4CxFlJDif0atTK3gZebcEf,71SXCwDcV6SRGPt7pDWVry,81 days 22:08:26.000000000,81.0
534,Levi Watson,Son of Man,1,2019-01-22T03:21:55Z,2018-05-13,1UKWYyN1s3gLyFIqYdiIek,0b7NcjScmYZGQTwKJnhoOi,254 days 03:21:55.000000000,254.0
535,The Soft Moon,Wasting,44,2019-01-28T07:37:38Z,2015-03-31,40HeNm05FEAxGx8gUOV4my,711LRE7rORixC5AVWIuzg4,1399 days 07:37:38.000000000,1399.0
536,Bendik Giske,Adjust,17,2019-01-29T22:19:58Z,2019-01-25,0IbWsSdsJyNM0I2cVMsl0K,3000zvYATKl01q0aj71gQG,4 days 22:19:58.000000000,4.0
537,Cobra Man,Everybody Party Tonight,39,2018-12-05T21:18:42Z,2018-08-24,1hOZLmKpSs0uaKbGeiWSf9,1Mc6hi4oy0xYAcclSPoQF1,103 days 21:18:42.000000000,103.0
538,Parcels,Lightenup,62,2018-12-05T21:18:42Z,2018-10-12,3oKRxpszQKUjjaHz388fVA,1qtiESAzfGMw3YqJvI97ki,54 days 21:18:42.000000000,54.0
539,Mid-Air Thief,These Chains 쇠사슬,38,2018-12-05T21:18:42Z,2018-07-31,0zGRuj0aQ3mM6i2dQoO8h0,6S4oMiQiX81CMpjCM2Nug5,127 days 21:18:42.000000000,127.0
540,Foxwarren,Everything Apart,48,2018-12-05T21:18:42Z,2018-11-30,2dPIBvg7mU59dCTGjhPylV,6pGMi0hu2oMZHsL8y0zfxJ,5 days 21:18:42.000000000,5.0
542,Brazilian Girls,Karaköy,37,2018-12-05T21:52:52Z,2018-04-13,6HdYUuBeK3g2MA2wGVCDcn,5XqDlsbgcumOPFafQYdxNu,236 days 21:52:52.000000000,236.0
543,Father John Misty,Mr. Tillman - Recorded at Spotify Studios NYC,39,2018-12-18T07:05:35Z,2018-08-15,2kGBy2WHvF0VdZyqiVCkDT,2g5Qvxi7uiwl8SIpu5hg8e,125 days 07:05:35.000000000,125.0
544,Caribou,Silver,48,2018-12-19T20:56:29Z,2014-10-07,4aEnNH9PuU1HF3TsZTru54,5xVZk4Vt12ViVyoircV9iP,1534 days 20:56:29.000000000,1534.0
545,HOMESHAKE,Like Mariah,30,2018-12-16T04:29:54Z,2018-11-07,4DMSJzGjw2SMkKAT5EEE5u,510DJW66m4ffBaK0R1qkc0,39 days 04:29:54.000000000,39.0
546,Kelady,Hayop,1,2018-12-07T22:14:28Z,2018-12-07,31VtnDtYmFnnDFmkxSoEbm,4JEHKwOnYYPwWHwhuUfz9q,0 days 22:14:28.000000000,0.0
548,Antonio Sánchez,Sgt. Pepper's Lonely Hearts Club Band,15,2018-12-05T21:18:42Z,2018-11-16,19KpCg8O15A2eZ416EyFdw,5G3vUJ0pZtnUKRJWh3g77X,19 days 21:18:42.000000000,19.0
